"STATION","NAME","DATE","PRCP"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-02","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-03","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-17","0.24"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-18","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-24","0.71"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-26","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-27","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-29","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-01-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-15","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-02-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-07","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-03-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-04-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-10","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-11","0.63"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-12","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-13","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-14","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-15","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-16","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-17","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-21","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-22","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-27","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-05-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-06","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-07","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-13","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-18","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-20","3.66"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-21","1.22"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-22","1.30"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-26","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-28","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-29","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-06-30","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-01","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-02","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-04","0.31"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-06","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-07","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-10","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-11","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-12","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-13","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-14","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-15","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-18","0.51"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-23","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-24","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-07-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-03","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-04","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-06","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-07","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-17","0.75"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-18","1.22"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-21","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-22","2.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-23","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-24","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-28","1.30"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-29","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-08-31","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-08","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-09-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-06","1.26"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-07","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-08","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-09","0.75"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-10","0.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-11","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-12","0.55"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-13","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-14","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-15","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-16","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-17","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-20","1.50"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-21","0.87"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-22","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-27","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-28","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-29","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-30","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-10-31","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-01","1.61"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-02","4.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-03","1.14"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-04","0.98"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-05","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-06","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-07","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-08","0.83"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-09","0.31"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-10","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-11","2.52"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-12","2.56"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-13","2.17"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-14","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-15","1.42"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-16","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-21","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-22","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-24","0.03"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-25","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-26","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-27","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-11-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-01","0.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-02","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-04","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-09","2.68"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-10","4.57"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-11","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-12","0.43"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-13","1.34"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-14","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-25","1.10"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-26","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-27","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2022-12-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2023-01-01",
